artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,cluster_label
Wolfgang Amadeus Mozart,0MgQOzJFItozqO21mvMfsB,ピアノとヴァイオリンのためのソナタ 変ロ長調 K.372 I. Allegro,0.972,0.379,490373,0.175,0.181,10,0.087,-19.686,1,0.0365,136.024,4,0.491,4,2
Wolfgang Amadeus Mozart,0A0NjWiPFZwZqHgx3BWnwp,ピアノとヴァイオリンのためのソナタ 変ロ長調 K.378 III.Rondo: Allegro,0.973,0.429,270147,0.231,0.134,10,0.09,-18.216,1,0.0395,114.89,3,0.65,4,6
Wolfgang Amadeus Mozart,0Dwctt9kaDGPFhVn9T7wAw,ピアノとヴァイオリンのためのソナタ 変ロ長調 K.378 II.Andantino sostenuto e cantabile,0.982,0.183,357907,0.0707,0.00381,3,0.0819,-22.788,1,0.0534,64.592,4,0.203,4,2
Wolfgang Amadeus Mozart,3ZKjHBiMRhSKior8MEcZFh,ピアノとヴァイオリンのためのソナタ ト長調 K.379 I. Adagio,0.986,0.285,320253,0.0895,0.5760000000000001,7,0.135,-21.966,1,0.0419,97.069,4,0.217,4,2
Wolfgang Amadeus Mozart,7m6fPR1GilkyWGcWG4p1Dv,ピアノとヴァイオリンのためのソナタ ト長調 K.379 II. Allegro,0.976,0.521,252160,0.248,0.215,7,0.15,-16.635,0,0.0494,78.387,3,0.3939999999999999,3,2
Wolfgang Amadeus Mozart,5E7fLOADWRVUeL0hYl0aoM,ピアノとヴァイオリンのためのソナタ ト長調 K.379 III.Theme and Variations: Andantino cantabile,0.988,0.369,590800,0.0982,0.208,7,0.139,-21.207,1,0.0508,105.862,4,0.276,3,2
Wolfgang Amadeus Mozart,3xuGFtYh4zBeNv0py0BScK,ピアノとヴァイオリンのためのソナタ 変ホ長調 K.380 I. Allegro,0.97,0.431,636547,0.152,0.104,3,0.076,-20.085,1,0.0429,129.346,4,0.429,3,2
Wolfgang Amadeus Mozart,7B8ZnaCcqtJfL7vax3q75W,ピアノとヴァイオリンのためのソナタ 変ホ長調 K.380 II.Andante con moto,0.975,0.301,421373,0.0683,0.0125,10,0.292,-21.526,1,0.0395,103.91,4,0.203,3,2
Wolfgang Amadeus Mozart,5DYjjIXQtlYV2GZLMOXfxd,"ピアノとヴァイオリンのためのソナタ イ長調 K.402 I.Andante, ma un poco adagio",0.987,0.306,478467,0.0423,0.159,4,0.1009999999999999,-23.305,1,0.0392,100.049,4,0.0881,4,2
Wolfgang Amadeus Mozart,33eYiJ4hwCNiRBKWhOqAGf,ピアノとヴァイオリンのためのソナタ 変ホ長調 K.380 III.Rondo: Allegro,0.977,0.4539999999999999,297587,0.216,0.188,10,0.144,-18.704,1,0.0429,133.665,4,0.4529999999999999,3,2
Wolfgang Amadeus Mozart,2kVeUVldqTmkCWMjhkw7SR,ピアノとヴァイオリンのためのソナタ ハ長調 K.403 I. Allegro moderato,0.972,0.35,441067,0.0826,0.000212,0,0.119,-21.313,1,0.0458,72.905,4,0.489,4,2
Wolfgang Amadeus Mozart,1NlZw8dAPVb89lMo5M0Ixs,ピアノとヴァイオリンのためのソナタ ハ長調 K.403 III. Allegretto (completed M. Stadler),0.975,0.4579999999999999,316587,0.163,0.00582,0,0.129,-20.05,1,0.0509,81.35600000000001,4,0.755,3,6
Wolfgang Amadeus Mozart,5QV4hDabXmFduPvWpYE41C,ピアノとヴァイオリンのためのソナタ ハ長調 K.404 I. Andante,0.985,0.263,112707,0.0701,0.00161,0,0.134,-23.006,1,0.052,89.867,5,0.293,3,2
Wolfgang Amadeus Mozart,0HZrTfasQtNpQRcTfeu0dU,ピアノとヴァイオリンのためのソナタ ハ長調 K.404 II. Allegretto,0.985,0.457,92960,0.1009999999999999,0.0403,7,0.0988,-21.696,1,0.0466,93.277,3,0.61,3,2
Wolfgang Amadeus Mozart,1l6CSNuguR3AdKvamQFcdn,"Flute Quartet No. 4 in A Major, K. 298: III. Rondo. Allegretto grazioso",0.98,0.315,185000,0.182,0.897,9,0.113,-16.8,1,0.0446,128.89700000000002,4,0.5379999999999999,2,2
Wolfgang Amadeus Mozart,6Zigzma9ensYAvAtlX4SRu,"Flute Quartet No. 4 in A Major, K. 298: II. Minuet",0.937,0.407,118000,0.162,0.946,2,0.325,-17.257,1,0.0422,128.382,5,0.449,1,2
Wolfgang Amadeus Mozart,3d9mTPxiPTZuy4fMqJWXWL,"Flute Quartet No. 4 in A Major, K. 298: I. Andante",0.985,0.244,373000,0.166,0.667,9,0.108,-20.106,1,0.0427,99.888,4,0.46,1,2
Zander Bleck,4cigi6EcXoqShXGEIGd6sX,Mercy Me (Black Caviar Remix),0.0076599999999999,0.8370000000000001,203390,0.762,0.00213,1,0.37,-8.016,1,0.114,118.017,4,0.4479999999999999,30,4
BlocBoy JB,2jWVa5zXZ04BRcpn7b7tPp,Left Hand,0.281,0.805,100430,0.738,3.58e-05,8,0.4029999999999999,-1.872,1,0.128,137.936,4,0.611,39,4
Dagny,3Va1sFKlIYxo36JTdWDg6I,That Feeling When,0.152,0.539,202347,0.672,2.01e-05,8,0.153,-5.437,1,0.053,148.843,4,0.618,49,4
North Point InsideOut,1MuyDSKqH12UiXfAdtA4Sy,Wide Open,0.768,0.522,279584,0.327,0.0,11,0.0667,-10.319,1,0.0334,143.371,4,0.358,3,6
Slushii,4Bym5yKSNCWzXrJRu33iyg,Through the Night,0.103,0.627,146087,0.938,0.00835,6,0.647,-2.486,1,0.0684,137.961,4,0.623,43,0
Dr. Dog,0omJZRNiB5nPp4ISVtuls7,Critical Equation,0.125,0.437,239230,0.321,0.0647,0,0.15,-9.168,1,0.0242,73.179,4,0.3389999999999999,40,6
Morgan Myles,12E5bgstZFwTUh2unHbgad,Acapella,0.3939999999999999,0.769,191600,0.366,1.7100000000000002e-05,9,0.1,-8.112,1,0.0401,81.995,4,0.535,28,6
Ghastly,4A48eJTfY5Nm4EbuOVIYzi,I'll Wait (Vocal Mix) [feat. Shaylen],0.0182,0.466,220800,0.928,0.485,8,0.107,-4.666,0,0.114,99.866,4,0.181,50,1
The Wombats,0AOOAgfK0ICeYLXvzgauQe,Turn - ayokay Remix,0.143,0.643,214365,0.8029999999999999,0.0,1,0.129,-5.025,1,0.0434,108.032,4,0.654,53,4
Stromae,5WoM2i48QDkHOLfKqrbeZL,Défiler - Bande originale de la capsule No. 5 Mosaert,0.257,0.74,530843,0.4579999999999999,0.000638,3,0.856,-10.455,0,0.0561,110.004,4,0.2739999999999999,56,0
The Ham Smoke,6521AYi8kD0gP1LuFAoniO,Playa,0.0281,0.747,102452,0.621,0.85,9,0.363,-14.033,1,0.0677,150.05100000000002,4,0.87,0,4
BlocBoy JB,1kBqqgWTvQYpZbb7WqrzcN,Mexico,0.24,0.718,103918,0.852,1.94e-06,2,0.354,-3.258,1,0.192,131.97899999999998,4,0.762,39,4
Ray LaMontagne,03dZKy4bKeeu83GlTEZbrn,Paper Man,0.0424,0.317,265707,0.588,0.0006929999999999,6,0.0999,-9.463,1,0.0331,127.541,4,0.0649,43,6
Nothing But Thieves,0jh3Rey2X3m5DOHiRGGGCM,Crazy,0.311,0.5429999999999999,278587,0.41,0.000174,0,0.0875,-5.996,1,0.0363,119.936,4,0.19,53,6
Courtney Barnett,5rJ95NmuPajwdqLeO0DWHo,"I’m Not Your Mother, I’m Not Your Bitch",0.0002109999999999,0.465,110187,0.795,1.38e-06,4,0.176,-6.268,0,0.0479,126.76,4,0.205,40,1
The Glitch Mob,3VRcFOrst1RaEOZZy6jiFx,Go Light,0.00347,0.653,299624,0.884,0.546,5,0.351,-4.2860000000000005,0,0.0433,101.013,4,0.22,41,0
Kasbo,2Vi0rMV0PsaWxsPGNohOY9,Find,0.054,0.55,219118,0.4679999999999999,0.00108,0,0.2319999999999999,-7.608,1,0.0425,92.06,4,0.293,38,4
Hatchie,5DYEeIcnX5WQNNXHLIv7R1,Sleep,0.00905,0.216,201731,0.6779999999999999,3.48e-05,2,0.0882,-5.192,1,0.0386,138.605,5,0.259,32,4
Courtney Barnett,4U8JFGd4EZ6w42A6CU1fDj,Crippling Self Doubt And A General Lack Of Self Confidence,3.08e-05,0.552,168360,0.726,2.86e-06,9,0.0642,-5.056,1,0.027,127.084,3,0.735,41,4
Ray LaMontagne,5mNa6zsMOObZjjHsmcrZjh,Part of the Light,0.6659999999999999,0.396,260213,0.352,0.141,8,0.126,-13.1,1,0.0295,76.089,4,0.148,42,6
Ray LaMontagne,7MPQEJMxLT2tzqoutwesde,It's Always Been You,0.797,0.296,335840,0.24,0.246,7,0.0951,-13.373,1,0.0314,136.327,4,0.1,44,6
BJ The Chicago Kid,66YmH1Yfutdry1xN3mYune,Nothin Into Something,0.768,0.4479999999999999,229773,0.396,0.0,10,0.0978,-8.703,0,0.0308,117.97,4,0.534,34,1
"Royce Da 5'9""",1IQmxqhjoVGYR1o32nMeBP,Life Is Fair,0.631,0.379,167666,0.7959999999999999,0.0,4,0.684,-5.45,0,0.2339999999999999,84.755,4,0.179,39,0
"Royce Da 5'9""",7m8lbPzqUmdq6EfhMUhf4Z,Legendary,0.239,0.634,206733,0.76,0.0,7,0.362,-6.904,1,0.22,103.125,3,0.342,41,0
Steve Angello,5Gx9PX9KhwofvOsdFaHVnN,Flashing Lights,0.0154,0.536,214000,0.895,0.00137,0,0.195,-5.565,0,0.0468,122.017,4,0.0371,48,0
X Ambassadors,3gDZwKJ84QDRJkypvoBCn3,Ahead Of Myself - The Knocks Remix,0.0349,0.691,246000,0.8,3.07e-05,9,0.312,-5.01,0,0.0951,107.069,4,0.695,39,1
Steve Angello,40nMtVtsk7u3r4RuYzPvRK,Break Me Down,0.00455,0.5770000000000001,237053,0.507,0.0,10,0.149,-7.027,0,0.0366,127.931,4,0.245,40,1
BlocBoy JB,2Fsxt5KZgDP7BvqhjDkZFz,Good Day,0.000901,0.843,99583,0.33,0.0,1,0.123,-5.93,1,0.504,156.878,4,0.15,35,5
Casual Oc,5D5Ghbubu2I39o5dWDnuuN,Outro,0.0459,0.8079999999999999,66534,0.341,0.00469,4,0.111,-10.662,0,0.396,191.953,4,0.7390000000000001,0,5
Shakey Graves,212uDN3Bw9HohtowG5KF6U,Big Bad Wolf,0.0169,0.581,196630,0.703,0.299,0,0.447,-8.849,1,0.0354,132.004,4,0.213,41,0
Mat Kearney,3BXlmHqou6hZiOyi8JXfGt,Keep On Loving You,0.1369999999999999,0.688,172720,0.716,1.26e-06,3,0.344,-5.218999999999999,1,0.14,95.942,4,0.753,45,4
Liger Dragon,29j23Fas7uNlw93Nog2S5G,Liger Dragon,0.205,0.597,32199,0.573,0.0,6,0.108,-8.684,0,0.386,79.727,4,0.746,0,5
Ray LaMontagne,6d0PC5XTSO6sbGBJ3zqrAO,As Black As Blood Is Blue,0.044,0.2769999999999999,285227,0.68,4.61e-06,10,0.0733,-7.387,0,0.037,90.598,4,0.253,35,1
Frédéric Chopin,3FBU2z9ClV4t4uLORCNj8w,"Chopin: Mazurkas, Op. 63, No. 3 in C-Sharp Minor",0.993,0.301,137614,0.0152,0.89,1,0.0793,-31.421,0,0.039,68.82,1,0.12,12,3
Ray LaMontagne,4rwwIKlqTRdZo5nz2LZn68,No Answer Arrives,0.0131,0.301,314160,0.562,0.0198,9,0.13,-10.225,0,0.0545,166.828,3,0.151,37,1
Bad Wolves,6yCrY0lIaQMJzcIdXGNXN4,Hear Me Now,0.000654,0.3279999999999999,224234,0.8490000000000001,2.8e-06,5,0.1159999999999999,-5.522,1,0.0539,161.061,4,0.253,0,0
BJ The Chicago Kid,1g1wc1ZGQEJcUajbMBw7OS,Rather Be With You,0.1,0.638,265801,0.593,4.4e-05,7,0.11,-6.02,1,0.0279,109.032,4,0.407,37,4
Bad Wolves,3RRLf9WafCM25bjNk2jeLc,Jesus Slaves,1.42e-06,0.497,218539,0.965,0.114,7,0.1689999999999999,-3.52,1,0.0458,99.994,4,0.379,0,4
Niska,4mIwifMkesG7wWbIaJ1bHb,Réseaux,0.0823,0.794,183516,0.6459999999999999,0.0,4,0.0918,-7.249,1,0.264,150.025,4,0.478,54,4
Ludwig van Beethoven,1TQWFNtAEENsBii5wyeNwA,"Symphony No. 8 in F Major, Op. 93: III. Tempo di Menuetto",0.988,0.322,280875,0.052,0.915,0,0.141,-21.574,1,0.0403,116.493,3,0.196,7,2
Ludwig van Beethoven,3zfNbCIUGnoQXECZqoqGC6,"Symphony No. 8 in F Major, Op. 93: IV. Allegro vivace",0.977,0.3929999999999999,433125,0.25,0.6970000000000001,5,0.244,-19.374,1,0.0606,143.506,4,0.171,7,2
Courtney Barnett,1DBFbMycIujNA93p1QN09Q,Walkin’ On Eggshells,0.0204,0.5870000000000001,241320,0.772,0.00241,0,0.294,-7.007000000000001,1,0.0331,112.007,4,0.361,39,4
Ludwig van Beethoven,2R1N5gxiq07nGeTrnt1vZg,"Piano Concerto in D Major, Op. 61a: I. Allegro ma non troppo",0.975,0.355,1297000,0.141,0.901,2,0.089,-25.279,1,0.0366,128.371,4,0.148,6,2
Ray LaMontagne,31DML1voQk7gmS9IjiAv6E,Goodbye Blue Sky,0.119,0.472,426747,0.43,0.5489999999999999,11,0.105,-11.395,1,0.0291,121.307,4,0.111,41,6
Ludwig van Beethoven,3nfqvAHc42x13RopRB0kiU,"Piano Concerto in D Major, Op. 61a: III. Rondo",0.984,0.441,584295,0.159,0.925,2,0.0981,-22.664,1,0.0363,133.159,1,0.203,6,3
Ludwig van Beethoven,1mEz2dOZNk1Kbd3a8Q6dlT,"Piano Concerto in D Major, Op. 61a: II. Larghetto",0.984,0.263,455705,0.0302,0.8220000000000001,7,0.074,-32.913000000000004,1,0.0487,62.819,3,0.0791,5,2
Ben Howard,6c1r9Vdso5n3QjGMBTNpFh,Nica Libres At Dusk - Radio Edit,0.754,0.297,239957,0.413,0.233,9,0.104,-11.869000000000002,1,0.0359,69.498,4,0.352,52,6
Dr. Dog,5I7svNzTVx3pJV9G8N5I5E,Coming out of the Darkness,0.638,0.437,220767,0.434,0.5760000000000001,0,0.135,-8.871,1,0.0339,170.77599999999998,4,0.481,44,6
Bad Wolves,16txlUoWTmN3rVpSYM44CM,Truth Or Dare,2.59e-05,0.5479999999999999,212499,0.945,0.00624,8,0.298,-4.342,1,0.0501,104.006,4,0.446,0,0
Frédéric Chopin,1x3GOGp8HRm1Zzc7ADueMi,バラード 第1番 ト短調 作品23,0.986,0.287,607573,0.108,0.8959999999999999,7,0.109,-21.359,0,0.04,65.26100000000001,4,0.0393,13,2
Frédéric Chopin,4ZPerkto1CtwgXUB9AjDL1,バラード 第2番 ヘ長調 作品38,0.986,0.3,495680,0.121,0.892,5,0.0965,-20.647,1,0.0376,135.715,3,0.0398,15,2
Bad Wolves,0HeUA9m8ZOIKHd1WIOC2K2,The Conversation,2.12e-05,0.322,217627,0.958,0.00122,5,0.14,-3.403,0,0.0831,129.983,4,0.282,0,0
Frédéric Chopin,1XBxfiq38SVuNSztv5pvd2,バラード 第3番 変イ長調 作品47,0.988,0.3779999999999999,475627,0.105,0.917,8,0.0901,-20.64,1,0.0387,126.271,4,0.0676,10,2
Mat Kearney,6ZqL4HwhuWXuDiQTcVw6QV,Fortress,0.499,0.5770000000000001,189093,0.488,7.79e-05,2,0.142,-8.603,1,0.203,97.994,5,0.444,44,4
Frédéric Chopin,3467t3ns5rWJsHoeIoFUMt,バラード 第4番 ヘ短調 作品52,0.988,0.272,749453,0.0852,0.895,5,0.0916,-22.326,0,0.0443,57.663,4,0.037,9,2
Frédéric Chopin,4AkBlZct9LmpeVsY2BuzTB,スケルツォ 第1番 ロ短調 作品20,0.991,0.2289999999999999,660467,0.0837,0.883,11,0.088,-22.411,0,0.0411,73.431,3,0.0492,8,2
Iration,7IbW5T7Zx34MchKi5lPur4,Losing My Mind,0.0355,0.58,222800,0.742,0.0,2,0.0789,-5.829,0,0.0475,163.99400000000003,4,0.416,40,1
Frédéric Chopin,30iu26SnBpE1xtdbiK5RGv,スケルツォ 第2番 変ロ短調 作品31,0.979,0.37,681707,0.0748,0.908,1,0.0937,-20.735,1,0.0419,112.696,5,0.0564,9,2
Shakey Graves,7lvNN38DMSrTQr27LnbT6H,My Neighbor,0.0718,0.752,187606,0.7020000000000001,0.000453,2,0.0701,-7.178,1,0.08,113.998,4,0.713,41,4
Frédéric Chopin,6qD2gveYQB4swPht3MHiTV,スケルツォ 第3番 嬰ハ短調 作品39,0.984,0.392,474720,0.12,0.898,1,0.109,-19.346,1,0.0412,70.605,3,0.0503,9,2
Dr. Dog,39eSTaMkLR7vPsLPuGPVUu,Virginia Please,0.107,0.565,243315,0.541,4.55e-05,9,0.108,-6.848,1,0.0294,122.648,4,0.7909999999999999,43,4
Frédéric Chopin,4hrX4nfKwNju6A3noDFBEM,スケルツォ 第4番 ホ長調 作品54,0.99,0.308,724733,0.0754,0.898,4,0.154,-23.256,1,0.0372,88.375,4,0.0378,7,2
Ludwig van Beethoven,5LnGYtsWzDkRre8NzYxfTx,"Piano Sonata No. 29 in B-Flat Major, Op. 106 ""Hammerklavier"": II. Scherzo. Assai vivace - Presto - Tempo I",0.982,0.3829999999999999,175924,0.149,0.877,10,0.123,-18.064,1,0.0432,186.138,3,0.216,12,2
Ludwig van Beethoven,3L7NZPbrethWk5wSEeLV73,"Piano Sonata No. 29 in B-Flat Major, Op. 106 ""Hammerklavier"": III. Adagio sostenuto, appassionato e con molto sentimento",0.987,0.407,1156866,0.0139,0.935,11,0.103,-25.984,0,0.0531,70.221,4,0.0392,12,2
Ludwig van Beethoven,0OYEcqp26i2A03oJCzLaxi,"Andante in F Major, WoO 57 ""Andante favori""",0.987,0.314,577146,0.0797,0.911,5,0.0735,-24.447,1,0.0491,74.607,4,0.104,12,2
Ludwig van Beethoven,6iU5CTmge5J5oVtxPh7MIx,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": I. Adagio sostenuto",0.996,0.281,365000,0.00371,0.903,1,0.0773,-37.843,0,0.0457,138.673,3,0.0798,10,2
Ludwig van Beethoven,3JVDZsBycSwEjboXXC3ZSe,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": II. Allegretto",0.996,0.506,137000,0.0353,0.907,1,0.158,-23.71,1,0.0812,170.125,3,0.525,5,2
Ludwig van Beethoven,3zUF2WIYTqVLSf3AEBRf30,"Piano Sonata No. 14 in C-Sharp Minor, Op. 27 No. 2 ""Moonlight"": III. Presto agitato",0.993,0.3229999999999999,415000,0.278,0.908,1,0.123,-16.988,0,0.0459,82.45299999999999,4,0.0647,8,2
Ludwig van Beethoven,67hjhucreFZRSTwEp1He3d,"Piano Sonata No. 15 in D Major, Op. 28 ""Pastoral"": IV. Rondo. Allegro, ma non troppo",0.994,0.392,275000,0.1889999999999999,0.838,2,0.1119999999999999,-17.121,1,0.0425,137.989,4,0.27,3,2
Iration,3LhcfyHrwsQo8NER6QQYyp,Stay the Course,0.375,0.545,277600,0.813,0.0475,11,0.18,-5.626,0,0.065,75.303,4,0.792,42,1
Mat Kearney,2mvXHQJ6ySMOQSQmjswkMV,By Your Side,0.8059999999999999,0.701,263880,0.402,0.002,10,0.0781,-11.517,1,0.0376,146.001,4,0.263,45,6
Iration,3PlU3SLhlh69soF1kzQWDk,Know Your Name,0.0662,0.6990000000000001,181720,0.664,7.170000000000001e-05,5,0.149,-4.934,0,0.0302,94.988,4,0.8270000000000001,43,1
Blair St. Clair,58rpzxJpoZSZoql50fV9u0,Now or Never,0.0121,0.514,204928,0.715,0.0,8,0.107,-5.635,0,0.0467,127.14,4,0.482,42,1
BlocBoy JB,40WLgLpm9o3lnsi0JbRCRI,"No Chorus, Pt. 11",0.063,0.852,198193,0.5710000000000001,0.0,6,0.665,-4.933,0,0.425,145.217,4,0.589,39,5
Dua Lipa,2ry53n0NXbB4ZUJM1SP8Vc,IDGAF (feat. Saweetie),0.059,0.847,238940,0.59,0.0,7,0.0822,-6.3,1,0.133,97.014,4,0.595,43,4
Mat Kearney,035CqRcthbyYSIZuqhkMgv,I Can't Wait For You To Get Here,0.91,0.471,201893,0.512,0.00223,2,0.119,-10.395,1,0.107,170.081,4,0.3779999999999999,42,6
Iration,4AQDB17oOiUWa5eGk57BtB,L.I.O.N. (Like It or Not) - Spotify Exclusive,0.0438,0.655,252120,0.5920000000000001,0.000637,4,0.0882,-5.747000000000001,0,0.0314,133.982,4,0.386,39,1
D Cappella,2cZomZgEOcE3Ft5Gg2JG2S,Immortals,0.119,0.721,222422,0.868,0.0,6,0.131,-5.26,0,0.0481,109.033,4,0.627,40,1
George Canyon,6k8pEmGveRRGlI67OLHVdV,Better Off In Love,0.154,0.526,214467,0.759,6.95e-06,11,0.127,-5.18,1,0.0276,160.023,4,0.5479999999999999,20,1
Tom Tripp,6glST22VPJZRTKvxecHSp6,Loving You More,0.214,0.628,191693,0.846,0.00288,7,0.135,-3.873,0,0.126,102.926,4,0.528,26,1
Iration,6CGxRBxVL6gAt9EekupDdV,Last to Know,0.0308,0.6659999999999999,221596,0.7909999999999999,0.0,0,0.331,-5.398,1,0.0277,111.023,4,0.7959999999999999,41,4
Iration,7fgFLPKfxJyWstcp6TJDOy,Energy,0.0217,0.752,295613,0.8340000000000001,1.61e-06,7,0.0598,-4.556,1,0.0356,96.995,4,0.81,42,4
Lake Street Dive,0OrjRTPLw6tA90mLpst5ba,Dude,0.148,0.594,333560,0.85,0.000258,11,0.13,-3.916,0,0.0678,119.98,4,0.5489999999999999,42,1
Jon Hopkins,4esxro8J1rbsalCPb0yrgC,Feel First Life,0.956,0.181,333400,0.0863,0.95,1,0.0929,-21.685,1,0.0374,70.907,4,0.0337,54,2
Iration,501koG0RivIZMt5oX2wAKn,Warm Waters,0.126,0.7240000000000001,232387,0.5770000000000001,5.81e-06,1,0.09,-7.417000000000001,0,0.0642,95.042,4,0.49,48,1
Sevendust,4FVngkzVqoEljvE0WVE0sZ,Medicated,8.070000000000001e-05,0.477,209052,0.925,0.0,10,0.314,-5.218999999999999,0,0.158,140.009,4,0.264,46,1
"Royce Da 5'9""",5wW87wQv7sYGmG6QP0hgCM,Amazing (feat. Melanie Rutherford),0.319,0.7709999999999999,224488,0.802,0.0,4,0.0839,-2.56,1,0.16,140.07399999999998,4,0.5670000000000001,40,4
Iration,5YnjvnMoLpMhiEgyPlBR3n,Fly with Me,0.0782,0.757,253827,0.6659999999999999,0.0001139999999999,7,0.0698,-5.858,0,0.0291,136.035,4,0.586,46,1
The Internet,2sVcw1xyQe44BGnEKLTzJB,Roll (Burbank Funk) - KAYTRANADA Remix,0.0475,0.767,243027,0.457,0.565,11,0.109,-9.279,1,0.156,112.464,4,0.384,49,1
Lil Brain,1eb8tqvTTx7XvscNqW6Zvt,What You Gonna Say?,0.0612,0.769,144032,0.853,0.0,10,0.0765,-5.504,1,0.0633,159.914,4,0.823,16,4
The Glitch Mob,2TYO6hpZjbNHmpHKKUgIt9,Disintegrate Slowly,0.00604,0.479,275982,0.72,0.534,1,0.135,-5.492000000000001,1,0.0545,86.984,4,0.1689999999999999,40,4
Dr. Dog,2FFAzUR4gFg2cK4IGfPADb,Night,0.319,0.437,362819,0.3829999999999999,0.00188,11,0.138,-10.408,1,0.0261,112.012,4,0.132,43,6
Jessie J,5LU0isiYvXxlgsMdHmq1FO,Oh Lord,0.8959999999999999,0.425,97613,0.313,0.00139,2,0.14,-10.529000000000002,1,0.0417,75.322,5,0.2789999999999999,44,6
Jessie J,7apwDovXT0NUglP5Nxtiia,Think About That,0.444,0.503,192507,0.61,1.05e-05,7,0.151,-9.339,0,0.351,174.945,3,0.4589999999999999,47,5
Jessie J,0qMhdpjVMsw2BWp1itd2xu,Dopamine,0.483,0.7509999999999999,197040,0.4479999999999999,1.1e-06,8,0.0986,-8.664,1,0.0605,68.50399999999999,4,0.8690000000000001,44,4
Jessie J,2rdN1Z3RY8j7OSgTqtWhnk,Easy On Me,0.431,0.451,299107,0.56,3.09e-06,7,0.103,-7.976,1,0.322,89.852,4,0.098,47,6
Sevendust,1n6Mq380gS2KLJ2ujispyw,God Bites His Tongue,1.64e-05,0.423,224879,0.951,0.000122,4,0.0723,-5.331,1,0.213,130.431,4,0.345,44,4
"Royce Da 5'9""",7gSp4WMbIeFJOSzls0rjNl,Power,0.2239999999999999,0.507,402247,0.816,0.0,11,0.363,-4.461,1,0.431,95.249,3,0.174,42,5
DJDS,4eEVX1rVtA7UHADaRwtrl1,I Get By (ft. Amber Mark and Vory),0.0191,0.624,179306,0.639,0.000425,3,0.6629999999999999,-3.977,1,0.064,107.028,4,0.478,39,0
Gladius James,4YfWZTRKOt0Lp1x1TkgsJz,Rich (With Wiz Khalifa),0.327,0.72,212000,0.467,0.0,3,0.286,-6.797000000000001,0,0.0436,134.727,3,0.128,40,1
Dizzy Wright,7Dla9NV8N447x156U8D0y6,HIT EM WITH THE POSE (feat. Jazz Lazr),0.134,0.948,197878,0.526,0.0,10,0.0971,-8.205,1,0.168,128.035,4,0.41,28,1
Dr. Dog,3NMCyOhJojxzUvEUZ9goJL,True Love,0.0931,0.452,171029,0.6709999999999999,0.0164,2,0.421,-7.539,1,0.0554,164.384,4,0.1989999999999999,43,0
Jacob Sartorius,6E7mvyleHJ4dZrdcc0Swe9,Up With It,0.115,0.723,148666,0.367,0.0,11,0.157,-9.191,1,0.0347,95.006,3,0.422,39,6
"Royce Da 5'9""",0PzmtsfFB1w2wuOukB2oFT,My Parallel (Skit),0.726,0.835,69894,0.82,0.000123,4,0.207,-4.613,1,0.206,95.897,4,0.742,38,4
BlocBoy JB,0cuHABjDuu0R79HxTz7s2l,Wait,0.424,0.473,117172,0.847,0.0,6,0.13,-3.192,0,0.364,140.257,4,0.868,36,5
"Royce Da 5'9""",6gEw5FPI3UyTyoO1YzDmB3,Who Are You (Skit),0.957,0.591,156796,0.273,0.00727,1,0.372,-16.174,1,0.317,72.304,3,0.359,37,6
Lake Street Dive,0i3IEvSxNFRAxetOk6t3d5,Red Light Kisses,0.0795,0.852,251693,0.609,2.31e-05,8,0.491,-4.731,1,0.0363,113.978,4,0.526,43,4
On Froy,3YRRNc6XOTV5PCvFWwpSip,I Spoke to the Devil in Miami,0.979,0.353,178860,0.165,0.00224,7,0.148,-15.373,1,0.0407,75.813,4,0.166,0,2
The Cure,4pLOGPYKRP9l9JmZPV6pp2,The Walk - Everything Mix [Remastered],0.000121,0.555,327560,0.8079999999999999,0.485,2,0.259,-10.18,1,0.0289,128.946,4,0.326,11,0
Dawes,2Dj8ZVSGsz0GDZO9uGEQ0h,Living In The Future,0.288,0.565,290757,0.508,0.000817,11,0.18,-5.671,0,0.0306,127.496,4,0.474,0,1
Trampled by Turtles,6k9L7kTBzjXY0GfazHYqCg,Annihilate,0.1159999999999999,0.369,205787,0.68,1.89e-05,6,0.295,-6.447,0,0.0332,142.46,4,0.565,41,1
Sevendust,7cLSWmXRyITsZQkYr19pW5,Unforgiven,2.7399999999999995e-05,0.24,234632,0.96,4.38e-05,1,0.192,-4.007,1,0.349,133.679,4,0.445,44,0
John Mellencamp,0REsIDGD1ughOk74R5YCYC,The Full Catastrophe - Live,0.948,0.5529999999999999,241267,0.261,0.000335,2,0.7090000000000001,-15.114,1,0.0448,91.987,4,0.19,23,6
Bob Janga,38nyb19FXMfZ58JUjUFk5w,Swollen,2.23e-05,0.812,123886,0.871,0.96,6,0.0515,-7.652,1,0.0618,123.983,4,0.688,0,4
The Glitch Mob,4zpFO5ma0T4z033YaPh5BZ,Keep on Breathing (feat. Tula),0.1939999999999999,0.72,192898,0.7020000000000001,0.7440000000000001,1,0.122,-8.985,1,0.155,122.711,5,0.542,47,4
